mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,rms_mean,zcr_mean,filename,sr,duration_sec
61.93185806274414,6.0418477058410645,61.85150146484375,3.3933265209198,4.956851482391357,3.5015220642089844,15.647258758544922,3.922290563583374,-12.016677856445312,3.7318947315216064,11.982331275939941,3.3632142543792725,-3.7197258472442627,3.9919145107269287,12.239543914794922,2.763026237487793,-7.274234771728516,3.0517094135284424,2.6879255771636963,3.085277795791626,-1.0563926696777344,3.347517967224121,4.072259426116943,2.413384199142456,3.3552045822143555,2.957623243331909,0.22173269093036652,0.21216859208776595,103074-7-0-1.wav,16000,3.0
45.5047492980957,10.650408744812012,58.859519958496094,6.9337687492370605,2.4309628009796143,5.0377936363220215,14.96912670135498,4.055145740509033,-10.118003845214844,4.0181474685668945,15.32850456237793,4.334208965301514,-0.7370141744613647,3.623039960861206,14.90034294128418,2.912086009979248,-4.5880022048950195,3.784508228302002,2.767061948776245,3.3323440551757812,-0.17048805952072144,3.2596161365509033,4.417689323425293,3.1451570987701416,3.7943742275238037,3.092978000640869,0.19249485433101654,0.21724879488031915,103074-7-0-2.wav,16000,3.0
26.763376235961914,24.23240852355957,64.03091430664062,11.476970672607422,8.00142765045166,4.84575080871582,12.976447105407715,4.890415191650391,-10.133244514465332,5.395343780517578,11.774600982666016,4.671859264373779,-6.077621936798096,3.5154967308044434,9.443102836608887,4.157248020172119,-2.660184860229492,3.8060922622680664,-1.0023691654205322,4.071639060974121,-1.6746454238891602,2.919610023498535,3.7824368476867676,4.607784748077393,2.4545490741729736,3.9389970302581787,0.16868767142295837,0.20294319315159576,103074-7-1-0.wav,16000,3.0
42.699222564697266,10.256651878356934,69.61840057373047,5.699913024902344,10.374195098876953,3.250922679901123,14.629796028137207,3.260312557220459,-13.335407257080078,3.437764883041382,10.03981876373291,4.402935981750488,-7.426130771636963,3.6783368587493896,10.183191299438477,3.8558905124664307,-6.906810283660889,4.68632698059082,0.6723423600196838,3.36932110786438,-2.1939170360565186,3.681885242462158,2.2758476734161377,3.8022170066833496,1.5983245372772217,3.524817943572998,0.20076534152030945,0.18685588430851063,103074-7-1-1.wav,16000,3.0
56.97551345825195,9.04271125793457,60.10503387451172,8.098999977111816,9.955418586730957,3.7913029193878174,14.044949531555176,3.2433388233184814,-13.027562141418457,3.0974204540252686,11.121505737304688,3.1662771701812744,-9.641573905944824,2.4040355682373047,10.135810852050781,3.7503857612609863,-8.901565551757812,3.427454710006714,1.977577567100525,3.120028495788574,-2.2981016635894775,3.4866695404052734,4.595231056213379,3.4137375354766846,3.6864371299743652,2.7573025226593018,0.21471691131591797,0.23077002992021275,103074-7-1-2.wav,16000,3.0
37.91816329956055,7.051772594451904,57.240970611572266,5.2078022956848145,8.322717666625977,3.3819313049316406,12.240249633789062,4.444602966308594,-13.7056303024292,3.200460195541382,12.748613357543945,3.1414380073547363,-8.270889282226562,3.424891471862793,11.502564430236816,3.2434988021850586,-8.931745529174805,3.9867138862609863,-1.5399242639541626,3.879751443862915,-2.547405958175659,3.00691294670105,5.837734222412109,2.8090929985046387,3.268963098526001,3.616321325302124,0.17208261787891388,0.2406031831781915,103074-7-1-3.wav,16000,3.0
50.61763000488281,5.288771152496338,56.54889678955078,3.833202838897705,7.763245105743408,3.428184747695923,12.882759094238281,3.4267120361328125,-15.743563652038574,3.234816551208496,12.12556266784668,3.1034183502197266,-12.358348846435547,3.790693998336792,10.769137382507324,3.51897931098938,-13.660526275634766,3.963747262954712,-3.8766913414001465,3.2913670539855957,-4.174261093139648,3.2460544109344482,5.938762187957764,3.306598424911499,5.45172643661499,3.0592212677001953,0.19493889808654785,0.24173038563829788,103074-7-1-4.wav,16000,3.0
36.95783233642578,12.399964332580566,67.6656494140625,9.460885047912598,10.644644737243652,4.179884433746338,14.669562339782715,3.6235289573669434,-14.049717903137207,5.318267822265625,8.309527397155762,4.139584064483643,-14.10567569732666,3.1783626079559326,10.890066146850586,4.185523986816406,-14.903740882873535,4.104734420776367,-4.235799789428711,3.448394298553467,-5.230655670166016,2.9528400897979736,6.3388471603393555,2.4423000812530518,5.750961780548096,2.6231679916381836,0.18865042924880981,0.19064266123670212,103074-7-1-5.wav,16000,3.0
-11.603981971740723,19.108205795288086,81.88570404052734,9.285079956054688,13.636425018310547,4.309838771820068,14.354958534240723,4.2386698722839355,-7.102034568786621,3.4946632385253906,9.04910945892334,6.346625328063965,-13.571086883544922,5.047740936279297,12.186372756958008,4.6615190505981445,-10.107645034790039,4.314943313598633,-5.150572299957275,4.382904529571533,-4.997401237487793,3.2626659870147705,8.096010208129883,3.339547872543335,6.488816738128662,3.682128667831421,0.13686245679855347,0.1396744099069149,103074-7-1-6.wav,16000,3.0
-327.7675476074219,342.9510498046875,29.865800857543945,32.31078338623047,1.2432893514633179,4.792693138122559,5.09413480758667,6.669335842132568,-6.160273551940918,7.371381759643555,3.1809802055358887,5.5498433113098145,-3.807267189025879,4.865291118621826,4.307570934295654,5.3499298095703125,-2.7895119190216064,5.233456611633301,-0.9587029814720154,3.643681287765503,-1.3661611080169678,2.938070297241211,3.7012534141540527,4.8728413581848145,1.6408860683441162,3.1185953617095947,0.082587830722332,0.1048817736037234,103074-7-2-0.wav,16000,3.0
35.92174530029297,11.955375671386719,47.894290924072266,7.161662578582764,1.6828179359436035,4.321969985961914,12.842769622802734,4.180599212646484,-8.614871978759766,4.10241174697876,11.335779190063477,4.350324630737305,-6.695127964019775,4.152124404907227,13.871405601501465,4.722790241241455,-6.927143573760986,3.649752140045166,-4.20478630065918,4.870575428009033,-6.4296555519104,3.5021579265594482,9.214141845703125,3.544293165206909,0.048374760895967484,4.201374530792236,0.1629970371723175,0.24930913397606383,103074-7-3-0.wav,16000,3.0
52.602134704589844,6.86463737487793,56.47417449951172,4.391216278076172,9.438273429870605,5.252436637878418,14.050747871398926,3.357792377471924,-7.6485185623168945,3.2988572120666504,14.184900283813477,3.263237953186035,-7.0919060707092285,3.3071088790893555,12.677594184875488,3.7813522815704346,-9.102471351623535,3.6081442832946777,-1.612133264541626,5.293742656707764,-7.623176574707031,3.0728647708892822,10.841692924499512,3.4545843601226807,2.841578960418701,3.9780311584472656,0.20578423142433167,0.21778382646276595,103074-7-3-1.wav,16000,3.0
42.13899230957031,5.632509231567383,58.48672866821289,2.7665328979492188,15.449591636657715,4.051951885223389,16.41240882873535,4.5604753494262695,-7.6499810218811035,3.7713193893432617,11.155284881591797,4.159249782562256,-8.31092643737793,2.8849050998687744,13.267779350280762,4.627758979797363,-10.933830261230469,3.9001882076263428,-0.5214877128601074,4.055074214935303,-6.006465911865234,3.4788405895233154,10.264723777770996,3.2894608974456787,2.868821859359741,3.7552127838134766,0.19655340909957886,0.2047300947473404,103074-7-3-2.wav,16000,3.0
40.06819152832031,11.309992790222168,60.2312126159668,5.868572235107422,11.675687789916992,5.055505275726318,18.12661361694336,4.153506278991699,-6.375138282775879,4.063213348388672,9.36059284210205,5.433202743530273,-7.497091293334961,4.467025279998779,19.980003356933594,5.860545635223389,-15.898029327392578,4.833806991577148,-2.6477887630462646,3.7225728034973145,-2.907118082046509,4.023620128631592,8.658270835876465,3.0315659046173096,5.774306297302246,3.694840431213379,0.20385466516017914,0.19188933676861702,103074-7-3-3.wav,16000,3.0
41.40289306640625,18.303659439086914,53.84886169433594,7.399762153625488,2.592127561569214,4.507672309875488,15.452204704284668,5.527878284454346,-14.80048656463623,3.988039970397949,5.236386299133301,4.405917644500732,-8.17824649810791,3.7763376235961914,15.125991821289062,4.842504501342773,-2.965681791305542,3.074714422225952,2.9577889442443848,4.831066131591797,-0.16975829005241394,3.0427675247192383,5.835873126983643,3.3168179988861084,-1.847123622894287,3.585172176361084,0.181436687707901,0.23371010638297873,103074-7-4-0.wav,16000,3.0
24.54621696472168,14.089078903198242,51.1093864440918,6.11652135848999,9.83890438079834,5.883453845977783,18.834474563598633,3.8999431133270264,-7.692424297332764,4.839169979095459,4.909522533416748,3.565281629562378,-4.85426139831543,3.223564863204956,16.6229190826416,2.743645191192627,-4.600273609161377,3.3701024055480957,-1.4288030862808228,3.677175283432007,1.779035210609436,3.5913143157958984,5.965278625488281,4.385982513427734,-3.0804028511047363,3.281374454498291,0.15425601601600647,0.22974671708776595,103074-7-4-1.wav,16000,3.0
35.552490234375,8.28745174407959,49.53432083129883,5.551211833953857,15.829129219055176,3.6070022583007812,20.512298583984375,4.037392616271973,-4.104278564453125,3.417562961578369,6.802303314208984,2.8757357597351074,-7.082614421844482,3.6846017837524414,14.962297439575195,3.490149736404419,-8.924825668334961,3.5575876235961914,0.14336377382278442,3.7908499240875244,-1.4080580472946167,4.631402969360352,2.405982732772827,4.07479190826416,-4.289302349090576,3.6154978275299072,0.1741630882024765,0.24988572140957446,103074-7-4-2.wav,16000,3.0
28.28353500366211,12.157645225524902,55.76828384399414,6.597315311431885,18.547138214111328,4.553506374359131,21.08831214904785,4.883827209472656,-3.7681190967559814,4.122178077697754,5.460134506225586,3.967658519744873,-4.718481063842773,4.205690383911133,14.260920524597168,3.296414613723755,-9.563799858093262,3.214487075805664,-0.20031139254570007,4.089606761932373,-3.145916223526001,2.9907736778259277,3.565847873687744,3.633960485458374,-3.627795934677124,4.145533084869385,0.1781933307647705,0.21218937001329788,103074-7-4-3.wav,16000,3.0
26.355897903442383,7.077111721038818,64.94540405273438,6.227800369262695,22.22528648376465,4.765336990356445,18.45635414123535,3.921250820159912,-5.16758394241333,3.659435510635376,4.6068010330200195,2.969506025314331,-6.119256019592285,3.574930191040039,11.93997859954834,3.2836599349975586,-9.68133544921875,3.0026004314422607,-0.57491534948349,4.000459671020508,-4.590468883514404,3.3339650630950928,3.9436211585998535,3.0825297832489014,-0.42495760321617126,3.818812847137451,0.18428140878677368,0.1855728474069149,103074-7-4-4.wav,16000,3.0
-8.52659797668457,5.5903472900390625,71.02410125732422,4.063864231109619,23.433420181274414,4.433738708496094,16.92554473876953,5.006294250488281,-7.592522621154785,2.9808037281036377,2.493889570236206,2.808537721633911,-8.446481704711914,3.342942476272583,11.898893356323242,4.056358814239502,-10.752262115478516,3.007261276245117,1.9213759899139404,3.0225298404693604,-3.4449007511138916,3.241811752319336,5.488278865814209,3.3799402713775635,3.068202495574951,2.6266748905181885,0.13650768995285034,0.17217627992021275,103074-7-4-5.wav,16000,3.0
-13.242548942565918,9.374322891235352,71.29141998291016,5.890519618988037,19.084848403930664,6.766592025756836,16.525856018066406,4.914764404296875,-4.520686149597168,4.1959757804870605,2.170480728149414,3.5668423175811768,-10.220175743103027,4.205316066741943,17.463714599609375,3.626079797744751,-9.012947082519531,3.66557240486145,-0.5276283621788025,3.56770658493042,-2.7183189392089844,3.8672854900360107,7.792209625244141,3.4016542434692383,3.4447388648986816,3.1438510417938232,0.13652798533439636,0.15569938497340424,103074-7-4-6.wav,16000,3.0
-84.48021697998047,7.760672569274902,114.66273498535156,2.949608564376831,-3.720738410949707,3.28755259513855,35.48070526123047,2.802908420562744,10.689139366149902,3.3679118156433105,30.09672737121582,2.9617388248443604,15.043445587158203,3.588920831680298,26.364215850830078,2.911083936691284,9.486382484436035,2.3292131423950195,11.132808685302734,2.8861889839172363,1.0327112674713135,2.8843913078308105,5.018067836761475,2.765151262283325,-2.7975499629974365,2.937720775604248,0.2270650416612625,0.032782372007978726,103258-5-0-0.wav,16000,3.0
-73.18956756591797,5.38877010345459,114.33126068115234,2.374746322631836,-5.547274112701416,3.5379302501678467,34.74378967285156,3.1588659286499023,9.571697235107422,3.040358304977417,29.277700424194336,2.512850046157837,14.067285537719727,2.6649107933044434,26.089693069458008,3.240388870239258,9.048315048217773,2.689426898956299,10.263697624206543,3.30791974067688,-1.0866668224334717,2.6662399768829346,1.895626187324524,2.9537065029144287,-4.2412543296813965,2.7073974609375,0.2255355566740036,0.0373275432180851,103258-5-0-1.wav,16000,3.0
-54.6302604675293,4.212977409362793,114.4285888671875,3.479656219482422,-8.029533386230469,2.6710524559020996,34.68698501586914,2.552849292755127,8.424966812133789,2.544285297393799,30.082948684692383,2.8544137477874756,14.679630279541016,2.8908796310424805,25.325510025024414,3.0596508979797363,7.767237663269043,2.5522549152374268,10.583069801330566,2.7497549057006836,-0.4592025876045227,2.82654070854187,2.241609573364258,2.528033971786499,-4.613979339599609,2.61885404586792,0.270125150680542,0.038262549867021274,103258-5-0-10.wav,16000,3.0
-43.46579360961914,4.596516132354736,112.88984680175781,2.356421947479248,-8.670086860656738,2.410613536834717,33.377445220947266,2.7871410846710205,8.073081970214844,3.0076792240142822,29.70090103149414,2.426793336868286,14.54447078704834,2.6713907718658447,24.318710327148438,2.5227909088134766,5.7203803062438965,2.786656379699707,9.356071472167969,2.5148348808288574,-0.4614828824996948,3.001835346221924,2.015775680541992,2.5317792892456055,-5.831082820892334,2.120316982269287,0.2678658962249756,0.04260513630319149,103258-5-0-11.wav,16000,3.0
-54.38066101074219,4.722617149353027,113.74491882324219,2.5511586666107178,-9.635675430297852,2.583693742752075,31.22914695739746,2.835064649581909,6.885540962219238,2.5797159671783447,30.674863815307617,2.647710084915161,14.991430282592773,2.8045430183410645,24.767757415771484,3.011695384979248,5.125791072845459,2.4539644718170166,9.036568641662598,2.5152041912078857,0.42332953214645386,3.1549015045166016,3.614222764968872,2.5604236125946045,-5.404052257537842,2.3427469730377197,0.2444007396697998,0.04179479720744681,103258-5-0-12.wav,16000,3.0
-53.152503967285156,6.851640224456787,113.98892211914062,2.8356590270996094,-9.971391677856445,3.2520179748535156,31.41970443725586,3.1286509037017822,7.193185329437256,2.884631633758545,30.09408187866211,3.344698667526245,13.407622337341309,3.1097230911254883,23.959514617919922,2.7436702251434326,5.608437538146973,2.9361162185668945,9.339323997497559,2.3232545852661133,1.8326469659805298,2.7888360023498535,4.5689802169799805,2.608074426651001,-5.625958442687988,2.7497191429138184,0.2549622654914856,0.04087537400265957,103258-5-0-13.wav,16000,3.0
-52.274864196777344,5.06223201751709,113.7048110961914,2.5844192504882812,-9.485823631286621,3.5214757919311523,30.22030258178711,3.048093557357788,7.756505012512207,3.1743948459625244,31.627334594726562,3.2849764823913574,14.811779022216797,2.8565943241119385,23.93378257751465,2.8584675788879395,5.679544448852539,2.566371440887451,8.614984512329102,2.543050765991211,0.511185348033905,2.873396635055542,4.319189071655273,2.3599512577056885,-6.651318073272705,2.9968302249908447,0.26660457253456116,0.04301030585106383,103258-5-0-14.wav,16000,3.0
-73.40699005126953,5.1145243644714355,114.27373504638672,2.468651533126831,-8.750137329101562,3.2266499996185303,31.65137481689453,2.43489408493042,9.621525764465332,2.7623047828674316,31.504257202148438,3.638976573944092,15.338970184326172,3.1856019496917725,23.726167678833008,2.8415579795837402,7.041660308837891,2.4953789710998535,10.248213768005371,2.6738734245300293,2.5361173152923584,3.1649930477142334,5.029473304748535,2.6581480503082275,-5.1958394050598145,2.570587635040283,0.2346935272216797,0.0411143201462766,103258-5-0-15.wav,16000,3.0
-133.17791748046875,9.601648330688477,112.1716079711914,5.584723472595215,-2.6475043296813965,6.7668538093566895,33.4697265625,3.183072090148926,13.504440307617188,3.811582565307617,32.40962219238281,3.702721357345581,17.652402877807617,3.5405468940734863,26.39596176147461,3.7315828800201416,10.027128219604492,3.379228353500366,11.907557487487793,3.685253620147705,3.5664241313934326,3.5663506984710693,6.396557807922363,3.1011664867401123,-2.0796871185302734,3.0711095333099365,0.17942366003990173,0.03261095412234043,103258-5-0-16.wav,16000,3.0
-122.01717376708984,13.742114067077637,107.27186584472656,13.82666301727295,-0.4890231788158417,6.47251033782959,34.24238586425781,2.908010244369507,14.224425315856934,3.3197572231292725,34.180084228515625,3.398597240447998,18.666362762451172,3.8283658027648926,27.929933547973633,3.3604929447174072,9.47477912902832,3.672271728515625,11.435748100280762,3.5255346298217773,3.4303886890411377,3.5935921669006348,6.831253528594971,3.0928561687469482,-2.786250352859497,2.924696683883667,0.17695248126983643,0.033826462765957445,103258-5-0-17.wav,16000,3.0
-104.53323364257812,6.043410778045654,106.81197357177734,3.969820976257324,-1.1933118104934692,3.088402271270752,31.64824867248535,4.026032447814941,14.76601505279541,3.416646718978882,31.425071716308594,3.411956548690796,18.301898956298828,3.180588722229004,25.914268493652344,3.5778212547302246,7.841563701629639,3.289588689804077,10.753101348876953,2.8822109699249268,4.597078800201416,3.1281559467315674,7.000249862670898,2.7621588706970215,-3.8318932056427,3.1114721298217773,0.18785127997398376,0.03698990192819149,103258-5-0-18.wav,16000,3.0
-116.05795288085938,4.403048992156982,105.90251159667969,3.0037765502929688,1.3575369119644165,4.025038719177246,30.388181686401367,3.4948699474334717,15.830986976623535,3.0500941276550293,31.199800491333008,3.308701992034912,18.93229103088379,2.8629825115203857,25.258895874023438,3.1502039432525635,7.833467483520508,4.023100852966309,12.4288911819458,2.6142263412475586,5.708930492401123,2.7851312160491943,7.7286787033081055,2.926595449447632,-3.282064914703369,3.541701555252075,0.18795841932296753,0.038522273936170214,103258-5-0-19.wav,16000,3.0
-60.40689468383789,4.438841819763184,115.1565170288086,2.8837480545043945,-7.836472511291504,3.0054683685302734,33.575435638427734,2.810987710952759,7.575906276702881,3.317596673965454,29.95663833618164,2.5254456996917725,15.081872940063477,2.6892249584198,25.915761947631836,2.558807611465454,8.402664184570312,2.795323610305786,8.704488754272461,2.5352911949157715,-1.304862380027771,2.691748857498169,1.2988864183425903,2.8654255867004395,-4.577308654785156,2.4374008178710938,0.24308711290359497,0.04025203623670213,103258-5-0-2.wav,16000,3.0
-46.66322708129883,3.7295925617218018,118.16146850585938,3.0872061252593994,-9.547595977783203,2.7154219150543213,31.203449249267578,3.6012308597564697,5.011870384216309,3.0298542976379395,30.57782554626465,2.8272292613983154,15.0259370803833,2.8702473640441895,24.742130279541016,2.4342117309570312,7.617201805114746,2.7174768447875977,7.909513473510742,2.926652193069458,-1.2110917568206787,2.9802913665771484,1.337849497795105,2.8094098567962646,-4.941873550415039,2.3515374660491943,0.26605966687202454,0.04210646609042553,103258-5-0-3.wav,16000,3.0
-37.29530715942383,5.762862205505371,117.74307250976562,3.114776611328125,-9.910122871398926,2.891376495361328,28.81351089477539,3.1510143280029297,6.640206813812256,3.3891937732696533,31.92991065979004,3.014906167984009,14.704118728637695,2.915374279022217,23.557941436767578,2.2043099403381348,7.09390926361084,3.056304693222046,8.481515884399414,3.3003973960876465,-1.8784000873565674,2.7654433250427246,-0.15041027963161469,2.8662569522857666,-3.335160493850708,2.7308132648468018,0.28584787249565125,0.04456345578457447,103258-5-0-4.wav,16000,3.0
-38.76376724243164,6.343719005584717,116.14867401123047,2.4740467071533203,-10.09480094909668,2.8995206356048584,29.3605899810791,3.0671303272247314,8.352078437805176,2.066209316253662,31.759300231933594,2.915370225906372,13.47154426574707,2.761363983154297,23.30785369873047,3.0962915420532227,8.128890991210938,2.7075912952423096,9.252519607543945,2.7964365482330322,-1.5224155187606812,2.685020685195923,0.8906883001327515,3.561466693878174,-2.415738344192505,2.753584861755371,0.28239303827285767,0.04536860039893617,103258-5-0-5.wav,16000,3.0
-83.2166748046875,9.024910926818848,116.00780487060547,3.1525583267211914,-7.352269172668457,3.3086154460906982,31.755348205566406,3.0345044136047363,8.345930099487305,2.9420580863952637,31.834186553955078,2.7732183933258057,13.839046478271484,2.7050981521606445,24.579418182373047,3.0655007362365723,7.697901248931885,2.8486719131469727,9.25370979309082,3.0089738368988037,-0.10124298930168152,2.995558738708496,2.233015537261963,3.030611515045166,-2.624157667160034,3.028118133544922,0.20387722551822662,0.0416753241356383,103258-5-0-6.wav,16000,3.0
-121.67098236083984,7.562045097351074,116.53424072265625,3.487624168395996,-5.160477638244629,3.492079973220825,32.08139419555664,3.1384525299072266,10.011358261108398,3.144120931625366,33.29001998901367,3.615960121154785,14.645130157470703,3.7510290145874023,24.61200523376465,3.535613536834717,8.615762710571289,3.132030963897705,11.028592109680176,3.3826146125793457,1.9443750381469727,2.7841432094573975,1.4195595979690552,3.33376407623291,-3.02152681350708,3.106079578399658,0.15946513414382935,0.03783140791223404,103258-5-0-7.wav,16000,3.0
-130.15460205078125,7.528852939605713,116.67221069335938,3.511852741241455,-7.4938459396362305,3.492344617843628,30.923908233642578,3.5713887214660645,8.477096557617188,3.0262978076934814,31.605815887451172,3.6175057888031006,16.37149429321289,3.1995489597320557,25.78574562072754,3.763536214828491,7.704552173614502,4.007972240447998,9.998080253601074,3.453157663345337,1.703220009803772,2.830885171890259,2.108154058456421,3.3546204566955566,-3.3445239067077637,2.9472737312316895,0.13537907600402832,0.04122859873670213,103258-5-0-8.wav,16000,3.0
-53.86933135986328,6.717236518859863,117.16460418701172,3.699554920196533,-8.241362571716309,3.1107094287872314,31.74668312072754,4.076831340789795,7.82871150970459,2.754426956176758,32.13588333129883,2.639396905899048,15.903159141540527,2.578166961669922,25.197036743164062,2.676140546798706,5.344423770904541,3.6002299785614014,8.919513702392578,2.4727540016174316,0.13270048797130585,2.872072696685791,2.4229769706726074,2.8186352252960205,-4.267591953277588,2.503042697906494,0.2625630795955658,0.03998192320478723,103258-5-0-9.wav,16000,3.0
-36.76789093017578,28.17588996887207,91.20970153808594,14.527168273925781,-41.09016036987305,13.27531909942627,4.705305576324463,9.682507514953613,-14.00257396697998,7.6486945152282715,0.05707988888025284,9.636528968811035,-18.428049087524414,5.711773872375488,-3.4381821155548096,8.159256935119629,-4.33078670501709,6.257357597351074,-5.961677074432373,6.003933906555176,-10.17310905456543,5.537474632263184,-2.8970232009887695,6.733911037445068,-6.906480312347412,7.846607208251953,0.1357029378414154,0.15014128989361702,105415-2-0-1.wav,16000,3.0
